Set,Audio_ID,Source,Description,Speaker,Gender,Duration (s)
04_Ynsaghey,95113,learn_manx_app_files,C'raad t'ou cummal? ,,,1.71
04_Ynsaghey,96113,learn_manx_app_files,Ta mee cummal ayns Mannin ,,,1.61
04_Ynsaghey,97113,learn_manx_app_files,C’raad t’ou gobbragh? ,,,1.4
04_Ynsaghey,98113,learn_manx_app_files,Ta mee gobbragh ayns Doolish ,,,2.25
04_Ynsaghey,99113,learn_manx_app_files,C'raad t'ou geearree cummal? ,,,1.75
04_Ynsaghey,100113,learn_manx_app_files,C'raad t'ou gynsagh Gaelg? ,,,2.01
04_Ynsaghey,102113,learn_manx_app_files,C'raad t'ou gee spollagyn? ,,,1.88
04_Ynsaghey,106113,learn_manx_app_files,C’raad ta Orry gynsagh Gaelg? ,,,2.45
04_Ynsaghey,107113,learn_manx_app_files,Ta Orry gynsagh Gaelg ayns Kionedroghad ,,,2.68
04_Ynsaghey,108113,learn_manx_app_files,Cre t'ou jannoo? ,,,1.58
04_Ynsaghey,109113,learn_manx_app_files,Cre t'ee jannoo? ,,,1.4
04_Ynsaghey,114113,learn_manx_app_files,Vel oo cummal ayns Doolish? ,,,2.35
04_Ynsaghey,115113,learn_manx_app_files,Vel eh cummal ayns Colby? ,,,2.03
04_Ynsaghey,116113,learn_manx_app_files,Vel ee cummal ayns Regaby? ,,,1.73
04_Ynsaghey,122113,learn_manx_app_files,Thie House,,,0.86
04_Ynsaghey,123113,learn_manx_app_files,Kayt Cat,,,1.06
04_Ynsaghey,124113,learn_manx_app_files,Moddey Dog,,,1.17
04_Ynsaghey,125113,learn_manx_app_files,Argid ,,,0.96
04_Ynsaghey,126113,learn_manx_app_files,Gleashtan ,,,1.2
04_Ynsaghey,127113,learn_manx_app_files,Gleashtan mooar ,,,1.35
04_Ynsaghey,128113,learn_manx_app_files,Thie mooar ,,,1.29
04_Ynsaghey,129113,learn_manx_app_files,Thie beg ,,,1.21
04_Ynsaghey,130113,learn_manx_app_files,Folt ,,,1.27
04_Ynsaghey,131113,learn_manx_app_files,Folt doo ,,,1.16
04_Ynsaghey,132113,learn_manx_app_files,Folt gorrym ,,,1.13
04_Ynsaghey,133113,learn_manx_app_files,Folt ruy ,,,1.25
04_Ynsaghey,135113,learn_manx_app_files,Folt bane ,,,1.23
04_Ynsaghey,137113,learn_manx_app_files,Gleashtan beg ,,,1.15
04_Ynsaghey,138113,learn_manx_app_files,Gleashtan tappee ,,,1.47
04_Ynsaghey,139113,learn_manx_app_files,Gleashtan moal ,,,1.42
04_Ynsaghey,140113,learn_manx_app_files,Ta moddey aym ,,,1.09
04_Ynsaghey,141113,learn_manx_app_files,Ta kayt ayd ,,,1.14
04_Ynsaghey,142113,learn_manx_app_files,Ta gleashtan echey ,,,1.4
04_Ynsaghey,143113,learn_manx_app_files,Ta folt ec Voirrey  ,,,1.7
04_Ynsaghey,144113,learn_manx_app_files,Vel kayt ayd? ,,,1.1
04_Ynsaghey,145113,learn_manx_app_files,Vel gleashtan echey? ,,,1.39
04_Ynsaghey,146113,learn_manx_app_files,Vel argid eck? ,,,1.11
04_Ynsaghey,148113,learn_manx_app_files,Cha nel kayt ayd ,,,1.38
04_Ynsaghey,149113,learn_manx_app_files,Cha nel gleashtan echey ,,,1.66
04_Ynsaghey,150113,learn_manx_app_files,Cha nel argid eck ,,,1.99
04_Ynsaghey,152113,learn_manx_app_files,Nagh vel moddey aym? ,,,1.76
04_Ynsaghey,153113,learn_manx_app_files,Nagh vel kayt ayd? ,,,1.7
04_Ynsaghey,154113,learn_manx_app_files,Nagh vel gleashtan echey? ,,,1.78
04_Ynsaghey,155113,learn_manx_app_files,Nagh vel argid eck? ,,,1.5
04_Ynsaghey,156113,learn_manx_app_files,Vel moddey ayd? ,,,1.35
04_Ynsaghey,157113,learn_manx_app_files,"Ta, ta kayt aym ",,,1.76
04_Ynsaghey,159113,learn_manx_app_files,Cha nel kayt aym agh ta moddey aym ,,,2.64
04_Ynsaghey,161113,learn_manx_app_files,Vel fys ayd? ,,,1.47
04_Ynsaghey,167113,learn_manx_app_files,Vel fys ayd c'raad ta Voirrey cummal? ,,,2.46
04_Ynsaghey,168113,learn_manx_app_files,Vel fys ayd c’raad ta Juan cummal? ,,,2.71
04_Ynsaghey,169113,learn_manx_app_files,"Ta fys aym, t'ee cummal ayns Doolish ",,,2.79
04_Ynsaghey,170113,learn_manx_app_files,"Ta fys aym, t'eh cummal ayns Rhumsaa  ",,,3.1
04_Ynsaghey,171113,learn_manx_app_files,Vel Gaelg ayd? ,,,1.56
04_Ynsaghey,172113,learn_manx_app_files,"Ta, ta Gaelg aym ",,,2.19
04_Ynsaghey,176113,learn_manx_app_files,Vel moddey aym? ,,,1.14
04_Ynsaghey,178113,learn_manx_app_files,Vel folt ec Voirrey? ,,,1.7
04_Ynsaghey,179113,learn_manx_app_files,Cha nel folt ec Voirrey ,,,1.71
04_Ynsaghey,180113,learn_manx_app_files,er y vaatey ,,,1.03
04_Ynsaghey,181113,learn_manx_app_files,ayns y thie-lhionney ,,,1.29
04_Ynsaghey,182113,learn_manx_app_files,er y varroose  ,,,1.09
04_Ynsaghey,183113,learn_manx_app_files,Jelune ,,,0.82
04_Ynsaghey,184113,learn_manx_app_files,Jemayrt ,,,0.94
04_Ynsaghey,185113,learn_manx_app_files,Jecrean ,,,1.45
04_Ynsaghey,186113,learn_manx_app_files,Jerdein ,,,1.21
04_Ynsaghey,187113,learn_manx_app_files,Jeheiney ,,,1.25
04_Ynsaghey,188113,learn_manx_app_files,Jesarn ,,,1.08
04_Ynsaghey,189113,learn_manx_app_files,Jedoonee ,,,0.95
04_Ynsaghey,190113,learn_manx_app_files,Jea ,,,0.46
04_Ynsaghey,191113,learn_manx_app_files,Va mee braew ,,,1.31
04_Ynsaghey,192113,learn_manx_app_files,V'ou çhing ,,,1.49
04_Ynsaghey,193113,learn_manx_app_files,V'eh feer vie ,,,1.56
04_Ynsaghey,194113,learn_manx_app_files,V'ee skee ,,,1.15
04_Ynsaghey,195113,learn_manx_app_files,Va Juan braew ,,,1.46
04_Ynsaghey,196113,learn_manx_app_files,Cha row mee feayr ,,,1.53
04_Ynsaghey,197113,learn_manx_app_files,Cha row oo çheh ,,,1.47
04_Ynsaghey,198113,learn_manx_app_files,Cha row eh feer vie ,,,1.64
04_Ynsaghey,200113,learn_manx_app_files,Cha row Orry maynrey ,,,1.42
04_Ynsaghey,201113,learn_manx_app_files,Row mee ayns Colby? ,,,1.64
04_Ynsaghey,202113,learn_manx_app_files,Row oo ec yn thie-fillym? ,,,1.71
04_Ynsaghey,203113,learn_manx_app_files,Row ee ayns Doolish? ,,,1.64
04_Ynsaghey,204113,learn_manx_app_files,Row Illiam ayns Regaby? ,,,1.65
04_Ynsaghey,205113,learn_manx_app_files,Nagh row mee skee? ,,,1.74
04_Ynsaghey,206113,learn_manx_app_files,Nagh row oo ayns Rhumsaa? ,,,1.75
04_Ynsaghey,207113,learn_manx_app_files,Nagh row eh feayr? ,,,1.5
04_Ynsaghey,208113,learn_manx_app_files,Nagh row ee maynrey? ,,,1.64
04_Ynsaghey,209113,learn_manx_app_files,Nagh row Voirrey sthie? ,,,1.83
04_Ynsaghey,215113,learn_manx_app_files,Row oo ec yn Thie-Fillym jea? ,,,1.86
04_Ynsaghey,216113,learn_manx_app_files,Row oo ayns Rhumsaa Jeheiney? ,,,1.74
04_Ynsaghey,217113,learn_manx_app_files,"Cha row, va mee ayns Purt le Moirrey ",,,1.99
04_Ynsaghey,218113,learn_manx_app_files,"Cha row, va mee ayns Dalby ",,,2.46
04_Ynsaghey,219113,learn_manx_app_files,C'raad v'ou jea? ,,,1.45
04_Ynsaghey,220113,learn_manx_app_files,C'raad v'ou Jerdein? ,,,1.6
04_Ynsaghey,221113,learn_manx_app_files,C'raad v'ou Jecrean? ,,,1.56
04_Ynsaghey,222113,learn_manx_app_files,Kys v'ou jea? ,,,1.52
04_Ynsaghey,224113,learn_manx_app_files,Va mee ayns Doolish ,,,1.61
04_Ynsaghey,225113,learn_manx_app_files,Va mee er y vaatey ,,,1.54
04_Ynsaghey,226113,learn_manx_app_files,Va mee ayns Laksaa ,,,1.66
04_Ynsaghey,228113,learn_manx_app_files,Row eh er y vaatey? ,,,1.86
04_Ynsaghey,229113,learn_manx_app_files,S'mie lhiam Doolish ,,,1.44
04_Ynsaghey,230113,learn_manx_app_files,S'mie lhiat Rhumsaa ,,,1.5
04_Ynsaghey,231113,learn_manx_app_files,S'mie lesh Colby ,,,1.54
04_Ynsaghey,232113,learn_manx_app_files,S'mie lhee Mannin ,,,1.38
04_Ynsaghey,233113,learn_manx_app_files,Cha mie lhiam bonnag ,,,1.63
04_Ynsaghey,235113,learn_manx_app_files,Cha mie lesh caffee ,,,1.64
04_Ynsaghey,236113,learn_manx_app_files,Cha mie lhee roie ,,,1.64
04_Ynsaghey,237113,learn_manx_app_files,Cha mie lesh Orry shooyl ,,,1.79
04_Ynsaghey,238113,learn_manx_app_files,Mie lhiat gobbragh? ,,,1.6
04_Ynsaghey,239113,learn_manx_app_files,Mie lhiat snaue? ,,,1.6
04_Ynsaghey,240113,learn_manx_app_files,Mie lesh gimman? ,,,1.29
04_Ynsaghey,241113,learn_manx_app_files,Mie lhee gynsagh? ,,,1.42
04_Ynsaghey,242113,learn_manx_app_files,Mie lesh Orry goll dys Rhumsaa? ,,,2.26
04_Ynsaghey,243113,learn_manx_app_files,Nagh mie lhiam Golf? ,,,1.81
04_Ynsaghey,244113,learn_manx_app_files,Nagh mie lhiat Colby? ,,,1.65
04_Ynsaghey,245113,learn_manx_app_files,Nagh mie lesh gimman? ,,,1.63
04_Ynsaghey,246113,learn_manx_app_files,Nagh mie lhee caffee? ,,,1.61
04_Ynsaghey,247113,learn_manx_app_files,Nagh mie lesh Voirrey gobbragh? ,,,2
04_Ynsaghey,248113,learn_manx_app_files,S'mie ,,,0.96
04_Ynsaghey,249113,learn_manx_app_files,Cha mie ,,,0.74
04_Ynsaghey,251113,learn_manx_app_files,Cre s'mie lhiat jannoo Jesarn? ,,,1.83
04_Ynsaghey,252113,learn_manx_app_files,C'raad s'mie lhiat? ,,,1.39
04_Ynsaghey,253113,learn_manx_app_files,Quoi s'mie lhiat? ,,,1.53
04_Ynsaghey,254113,learn_manx_app_files,S'mie lhiam Conor Cummins ,,,1.79
04_Ynsaghey,255113,learn_manx_app_files,S'mie lhiam gee curree ,,,1.61
04_Ynsaghey,256113,learn_manx_app_files,Bluckan coshey ,,,1.11
04_Ynsaghey,257113,learn_manx_app_files,Criggad ,,,0.95
04_Ynsaghey,260113,learn_manx_app_files,Bonnag ,,,0.62
04_Ynsaghey,261113,learn_manx_app_files,S'mie lhiam gee bonnag ,,,1.59
04_Ynsaghey,264113,learn_manx_app_files,Caffee doo ,,,1.24
04_Ynsaghey,265113,learn_manx_app_files,Tey bane ,,,1.24
04_Ynsaghey,266113,learn_manx_app_files,Ushtey vea ,,,1.25
04_Ynsaghey,267113,learn_manx_app_files,ny Ratçhyn TT ,,,1.45
04_Ynsaghey,269113,learn_manx_app_files,Mie lhiat giu caffee? ,,,1.68
04_Ynsaghey,270113,learn_manx_app_files,Cha mie lhiam giu caffee ,,,1.44
04_Ynsaghey,271113,learn_manx_app_files,Mie lesh ny Ratçhyn TT? ,,,2.19
04_Ynsaghey,272113,learn_manx_app_files,Cha mie lesh ny Ratçhyn TT ,,,2.28
04_Ynsaghey,273113,learn_manx_app_files,Mie lhee spollagyn? ,,,1.11
04_Ynsaghey,274113,learn_manx_app_files,Cha mie lhee spollagyn? ,,,1.64
04_Ynsaghey,275113,learn_manx_app_files,Mie lesh Orry gynsagh Gaelg? ,,,2.11
04_Ynsaghey,283113,learn_manx_app_files,Jeeaghyn ,,,0.96
04_Ynsaghey,284113,learn_manx_app_files,Gimman ,,,0.81
04_Ynsaghey,285113,learn_manx_app_files,Jiu ,,,1.03
04_Ynsaghey,286113,learn_manx_app_files,Cuin? ,,,1.02
04_Ynsaghey,287113,learn_manx_app_files,Fastyr jea ,,,1.2
04_Ynsaghey,289113,learn_manx_app_files,Riyr ,,,1.04
04_Ynsaghey,290113,learn_manx_app_files,Oie Jedoonee ,,,0.96
04_Ynsaghey,291113,learn_manx_app_files,Ren mee gimman ,,,1.45
04_Ynsaghey,292113,learn_manx_app_files,Ren oo gee peetsey ,,,1.34
04_Ynsaghey,293113,learn_manx_app_files,Ren eh giu caffee ,,,1.32
04_Ynsaghey,294113,learn_manx_app_files,Ren ee gynsagh ,,,1.39
04_Ynsaghey,295113,learn_manx_app_files,Ren Orry goll magh ,,,1.25
04_Ynsaghey,296113,learn_manx_app_files,Cha ren mee shooyl ,,,1.2
04_Ynsaghey,297113,learn_manx_app_files,Cha ren oo gee ,,,1.28
04_Ynsaghey,298113,learn_manx_app_files,Cha ren eh gynsagh ,,,1.35
04_Ynsaghey,300113,learn_manx_app_files,Cha ren ee gobbragh ,,,1.56
04_Ynsaghey,301113,learn_manx_app_files,Cha ren Voirrey goll magh ,,,1.56
04_Ynsaghey,302113,learn_manx_app_files,Ren mee goll dys Colby? ,,,1.41
04_Ynsaghey,303113,learn_manx_app_files,Ren oo gynsagh Gaelg? ,,,1.37
04_Ynsaghey,304113,learn_manx_app_files,Ren eh gimman? ,,,1.01
04_Ynsaghey,305113,learn_manx_app_files,Ren ee shooyl? ,,,1.03
04_Ynsaghey,306113,learn_manx_app_files,Ren Orry gee peetsey? ,,,1.57
04_Ynsaghey,307113,learn_manx_app_files,Ren ,,,0.48
04_Ynsaghey,308113,learn_manx_app_files,Cha ren ,,,0.67
04_Ynsaghey,309113,learn_manx_app_files,Cre ren oo jea? ,,,1.27
04_Ynsaghey,310113,learn_manx_app_files,Ren mee gobbragh ,,,1.28
04_Ynsaghey,311113,learn_manx_app_files,Ren mee gynsagh Gaelg ,,,1.38
04_Ynsaghey,312113,learn_manx_app_files,Cre ren Voirrey Jedoonee? ,,,1.71
04_Ynsaghey,313113,learn_manx_app_files,Cre ren Voirrey Jelune? ,,,1.59
04_Ynsaghey,314113,learn_manx_app_files,Ren ee goll dys Doolish ,,,1.57
04_Ynsaghey,316113,learn_manx_app_files,Ren ee goll magh ,,,1.04
04_Ynsaghey,317113,learn_manx_app_files,Ren ee gobbragh ,,,1.08
04_Ynsaghey,318113,learn_manx_app_files,Ren oo gee curree riyr? ,,,1.56
04_Ynsaghey,319113,learn_manx_app_files,Ren oo gynsagh Gaelg fastyr jea? ,,,2.02
04_Ynsaghey,320113,learn_manx_app_files,C'raad ren oo goll jea? ,,,1.52
04_Ynsaghey,321113,learn_manx_app_files,Ren mee goll dys Rhumsaa ,,,1.67
04_Ynsaghey,322113,learn_manx_app_files,Cuin ren oo goll magh? ,,,1.38
04_Ynsaghey,323113,learn_manx_app_files,Ren oo gobbragh jea? ,,,1.86
04_Ynsaghey,324113,learn_manx_app_files,Cha ren mee gobbragh jea ren mee goll dys Colby ,,,2.8
04_Ynsaghey,326113,learn_manx_app_files,Nagh ren mee goll? ,,,1.02
04_Ynsaghey,327113,learn_manx_app_files,Nagh ren Orry goll magh? ,,,1.67
04_Ynsaghey,328113,learn_manx_app_files,Nagh ren oo gynsagh Gaelg? ,,,1.7
04_Ynsaghey,329113,learn_manx_app_files,Nagh ren eh shooyl? ,,,1.27
04_Ynsaghey,330113,learn_manx_app_files,Nagh ren ee gobbragh? ,,,1.2
04_Ynsaghey,331113,learn_manx_app_files,Tappee ,,,0.88
04_Ynsaghey,332113,learn_manx_app_files,Feer tappee ,,,1.11
04_Ynsaghey,333113,learn_manx_app_files,Cosney ,,,0.72
04_Ynsaghey,334113,learn_manx_app_files,Moal ,,,0.98
04_Ynsaghey,336113,learn_manx_app_files,Dangeyragh ,,,1.15
04_Ynsaghey,337113,learn_manx_app_files,Sostyn ,,,0.93
04_Ynsaghey,338113,learn_manx_app_files,Ratçh Mooar ,,,1.15
04_Ynsaghey,340113,learn_manx_app_files,Nerin ,,,0.73
04_Ynsaghey,341113,learn_manx_app_files,Quoi shoh? ,,,0.92
04_Ynsaghey,342113,learn_manx_app_files,Shoh Guy Martin ,,,1.47
04_Ynsaghey,343113,learn_manx_app_files,Shoh Ian Hutchinson ,,,1.53
04_Ynsaghey,344113,learn_manx_app_files,Shoh John McGuinness ,,,1.49
04_Ynsaghey,345113,learn_manx_app_files,Shoh Michael Dunlop ,,,1.52
04_Ynsaghey,346113,learn_manx_app_files,Vel eh cummal ayns Mannin? ,,,1.35
04_Ynsaghey,348113,learn_manx_app_files,"Cha nel, t'eh cummal ayns Nerin ",,,2.3
04_Ynsaghey,349113,learn_manx_app_files,"Cha nel, t'eh cummal ayns Morecombe ",,,2.46
04_Ynsaghey,356113,learn_manx_app_files,Ren Manannan ratçhal? ,,,1.36
04_Ynsaghey,357113,learn_manx_app_files,Cha ren eh ratçhal ,,,1.26
04_Ynsaghey,358113,learn_manx_app_files,Ren John McGuinness cosney? ,,,1.65
04_Ynsaghey,359113,learn_manx_app_files,"Ren, ren eh cosney ",,,1.54
04_Ynsaghey,360113,learn_manx_app_files,Ren Guy Martin cosney? ,,,1.66
04_Ynsaghey,362113,learn_manx_app_files,Cha ren eh cosney ,,,1.21
04_Ynsaghey,365113,learn_manx_app_files,Row Michael Dunlop feer tappee? ,,,1.79
04_Ynsaghey,366113,learn_manx_app_files,"Va, v'eh feer tappee ",,,1.79
04_Ynsaghey,369113,learn_manx_app_files,Row Guy Martin moal? ,,,1.53
04_Ynsaghey,370113,learn_manx_app_files,Cha row eh ,,,0.86
04_Ynsaghey,371113,learn_manx_app_files,Row Guy Martin ayns Purt le Moirrey? ,,,2
04_Ynsaghey,372113,learn_manx_app_files,Quoi ta ratçhal feer tappee? ,,,2.07
04_Ynsaghey,373113,learn_manx_app_files,Ta John McGuinness ratçhal feer tappee ,,,2.09
04_Ynsaghey,376113,learn_manx_app_files,Manninagh ,,,1.46
04_Ynsaghey,377113,learn_manx_app_files,Bleb ,,,1.07
04_Ynsaghey,378113,learn_manx_app_files,Toot ,,,0.93
04_Ynsaghey,379113,learn_manx_app_files,Spaainagh ,,,1.36
04_Ynsaghey,380113,learn_manx_app_files,Sostnagh ,,,1.39
04_Ynsaghey,381113,learn_manx_app_files,Douglas Butty ,,,1.3
04_Ynsaghey,383113,learn_manx_app_files,Gobbag ,,,0.89
04_Ynsaghey,384113,learn_manx_app_files,Yernagh ,,,1.24
04_Ynsaghey,385113,learn_manx_app_files,Bretnagh ,,,0.88
04_Ynsaghey,386113,learn_manx_app_files,Skeet ,,,0.95
04_Ynsaghey,387113,learn_manx_app_files,Ben ,,,0.91
04_Ynsaghey,388113,learn_manx_app_files,Dooinney ,,,0.8
04_Ynsaghey,389113,learn_manx_app_files,Ratçheyder ,,,0.89
04_Ynsaghey,390113,learn_manx_app_files,Mish ,,,0.95
04_Ynsaghey,391113,learn_manx_app_files,Uss ,,,0.81
04_Ynsaghey,392113,learn_manx_app_files,Eshyn ,,,0.62
04_Ynsaghey,393113,learn_manx_app_files,Ish ,,,0.73
04_Ynsaghey,398113,learn_manx_app_files,She Skeet mish ,,,1.13
04_Ynsaghey,399113,learn_manx_app_files,She Toot uss ,,,1.24
04_Ynsaghey,400113,learn_manx_app_files,She Bleb eshyn ,,,1.18
04_Ynsaghey,401113,learn_manx_app_files,She Manninagh ish ,,,1.53
04_Ynsaghey,402113,learn_manx_app_files,She Douglas Butty Orry ,,,1.57
04_Ynsaghey,403113,learn_manx_app_files,Cha nee Sostnagh mish ,,,1.6
04_Ynsaghey,404113,learn_manx_app_files,Cha nee Skeet uss ,,,1.53
04_Ynsaghey,405113,learn_manx_app_files,Cha nee Gobbag eshyn ,,,1.58
04_Ynsaghey,406113,learn_manx_app_files,Cha nee Toot Breeshey ,,,1.49
04_Ynsaghey,407113,learn_manx_app_files,Nee Skeet mish? ,,,1.17
04_Ynsaghey,408113,learn_manx_app_files,Nee Gaelgeyr uss? ,,,1.95
04_Ynsaghey,409113,learn_manx_app_files,Nee Yernagh eshyn? ,,,1.43
04_Ynsaghey,410113,learn_manx_app_files,Nee Bleb ish? ,,,1.14
04_Ynsaghey,411113,learn_manx_app_files,Nee Spaaniagh Orry? ,,,1.39
04_Ynsaghey,412113,learn_manx_app_files,Nagh nee Toot mish? ,,,1.43
04_Ynsaghey,413113,learn_manx_app_files,Nagh nee Sostnagh uss? ,,,1.94
04_Ynsaghey,414113,learn_manx_app_files,Nagh nee Manninagh eshyn? ,,,1.96
04_Ynsaghey,415113,learn_manx_app_files,Nagh nee Douglas Butty ish? ,,,1.96
04_Ynsaghey,416113,learn_manx_app_files,Nagh nee Manninagh Manannan? ,,,2.01
04_Ynsaghey,417113,learn_manx_app_files,She ,,,0.73
04_Ynsaghey,418113,learn_manx_app_files,Cha nee ,,,0.87
04_Ynsaghey,419113,learn_manx_app_files,Nee Toot uss? ,,,1.52
04_Ynsaghey,420113,learn_manx_app_files,Cha nee Toot mish agh she Bleb mish ,,,2.72
04_Ynsaghey,421113,learn_manx_app_files,Nee Ratçheyder eshyn? ,,,1.57
04_Ynsaghey,422113,learn_manx_app_files,"She, she Ratçheyder eshyn ",,,1.93
04_Ynsaghey,423113,learn_manx_app_files,"Cha nee, cha nee Ratçheyder eshyn ",,,2.21
04_Ynsaghey,424113,learn_manx_app_files,Nee Spaaniagh ish? ,,,1.4
04_Ynsaghey,425113,learn_manx_app_files,"She, she Spaaniagh ish ",,,2.14
04_Ynsaghey,426113,learn_manx_app_files,Cha nee Spaaniagh ish she Douglas Butty ish ,,,2.89
04_Ynsaghey,427113,learn_manx_app_files,Nee Skeet Illiam? ,,,1.43
04_Ynsaghey,429113,learn_manx_app_files,Nee Skeet Manannan? ,,,1.78
04_Ynsaghey,430113,learn_manx_app_files,"She, she Skeet agglagh eshyn ",,,2.62
04_Ynsaghey,431113,learn_manx_app_files,Geaishtagh rish ,,,1.14
04_Ynsaghey,432113,learn_manx_app_files,Smooinaghtyn ,,,1.39
04_Ynsaghey,433113,learn_manx_app_files,Loayrt rish ,,,1.17
04_Ynsaghey,435113,learn_manx_app_files,Shappal ,,,1.07
04_Ynsaghey,437113,learn_manx_app_files,Coaygrey ,,,1.02
04_Ynsaghey,438113,learn_manx_app_files,Veg ,,,0.6
04_Ynsaghey,440113,learn_manx_app_files,Nee ,,,1.2
04_Ynsaghey,441113,learn_manx_app_files,Cha jean ,,,0.71
04_Ynsaghey,442113,learn_manx_app_files,Cha jeanym ,,,0.81
04_Ynsaghey,443113,learn_manx_app_files,Neeym ,,,0.64
04_Ynsaghey,444113,learn_manx_app_files,Neeym goll magh mairagh ,,,1.58
04_Ynsaghey,445113,learn_manx_app_files,Nee oo geaishtagh rish Radio Vannin mairagh ,,,2.96
04_Ynsaghey,446113,learn_manx_app_files,Nee eh coaygrey ,,,1.47
04_Ynsaghey,447113,learn_manx_app_files,Nee ee gimman ,,,1.1
04_Ynsaghey,448113,learn_manx_app_files,Nee Illiam smooinaghtyn ,,,1.68
04_Ynsaghey,449113,learn_manx_app_files,Cha jeanym goll magh ,,,1.68
04_Ynsaghey,450113,learn_manx_app_files,Cha jean oo gobbragh ,,,1.47
04_Ynsaghey,451113,learn_manx_app_files,Cha jean eh shooyl ,,,1.36
04_Ynsaghey,452113,learn_manx_app_files,Cha jean ee gynsagh ,,,1.46
04_Ynsaghey,453113,learn_manx_app_files,Cha jean Orry geaishtagh ,,,1.67
04_Ynsaghey,454113,learn_manx_app_files,Jeanym cloie Golf? ,,,1.42
04_Ynsaghey,455113,learn_manx_app_files,Jean oo goll dys Doolish? ,,,1.54
04_Ynsaghey,456113,learn_manx_app_files,Jean eh loayrt Gaelg? ,,,1.49
04_Ynsaghey,457113,learn_manx_app_files,Jean ee shooyl? ,,,1.38
04_Ynsaghey,458113,learn_manx_app_files,Jean Orry goll dy valley? ,,,1.55
04_Ynsaghey,459113,learn_manx_app_files,Nagh jeanym gobbragh? ,,,1.46
04_Ynsaghey,460113,learn_manx_app_files,Nagh jean oo goll? ,,,1.14
04_Ynsaghey,461113,learn_manx_app_files,Nagh jean eh loayrt? ,,,1.52
04_Ynsaghey,462113,learn_manx_app_files,Nagh jean ee gobbragh? ,,,1.26
04_Ynsaghey,463113,learn_manx_app_files,Nagh jean Orry gynsagh Gaelg? ,,,1.98
04_Ynsaghey,464113,learn_manx_app_files,Jean oo goll dys Colby Jesarn? ,,,2.35
04_Ynsaghey,465113,learn_manx_app_files,Jean oo goll dys Sulby mairagh? ,,,2.04
04_Ynsaghey,467113,learn_manx_app_files,Cre nee oo mairagh? ,,,1.64
04_Ynsaghey,469113,learn_manx_app_files,Cre nee Breeshey Jelune? ,,,1.63
04_Ynsaghey,470113,learn_manx_app_files,Neeym goll dys Rhumsaa ,,,1.48
04_Ynsaghey,475113,learn_manx_app_files,Cuin nee oo goll magh? ,,,1.88
04_Ynsaghey,476113,learn_manx_app_files,Jean oo gynsagh Gaelg mairagh? ,,,1.89
04_Ynsaghey,477113,learn_manx_app_files,Cha jean agh neeym Jedoonee ,,,2.23
04_Ynsaghey,480113,learn_manx_app_files,C'raad nee oo goll mairagh? ,,,1.8
04_Ynsaghey,481113,learn_manx_app_files,Neeym goll dys Doolish ,,,1.74
04_Ynsaghey,482113,learn_manx_app_files,Neeym goll dys Laksaa ,,,1.32
04_Ynsaghey,483113,learn_manx_app_files,Cre'n laa nee oo goll dys Doolish? ,,,2.73
04_Ynsaghey,484113,learn_manx_app_files,Neeym goll Jelune ,,,1.37
04_Ynsaghey,485113,learn_manx_app_files,C'raad nee oo gynsagh Gaelg mairagh? ,,,2.21
04_Ynsaghey,486113,learn_manx_app_files,Neeym gynsagh Gaelg ayns Purt le Moirrey ,,,2.26
04_Ynsaghey,487113,learn_manx_app_files,Anmagh ,,,0.99
04_Ynsaghey,488113,learn_manx_app_files,Mairagh ,,,1.35
04_Ynsaghey,489113,learn_manx_app_files,Fastyr mariagh ,,,1.86
04_Ynsaghey,490113,learn_manx_app_files,Moghrey mairagh ,,,1.71
04_Ynsaghey,491113,learn_manx_app_files,Oie ny vairagh ,,,1.43
04_Ynsaghey,492113,learn_manx_app_files,Ayns shoh ,,,1.56
04_Ynsaghey,493113,learn_manx_app_files,Ayns shen ,,,1.09
04_Ynsaghey,494113,learn_manx_app_files,Beeym ,,,0.42
04_Ynsaghey,495113,learn_manx_app_files,Beeym braew ,,,1.34
04_Ynsaghey,496113,learn_manx_app_files,Bee oo çheh ,,,1.14
04_Ynsaghey,497113,learn_manx_app_files,Bee eh maynrey ,,,1.13
04_Ynsaghey,498113,learn_manx_app_files,Bee ee ayns shoh ,,,1.83
04_Ynsaghey,499113,learn_manx_app_files,Bee Orry anmagh ,,,1.47
04_Ynsaghey,500113,learn_manx_app_files,Cha beeym anmagh ,,,1.38
04_Ynsaghey,501113,learn_manx_app_files,Cha bee oo ayns Colby ,,,1.45
