Filename,Speaker,Manx,English
DQ_03.wav,,"Oh, va. T'ad bunnys ooilley ersooyl nish. Va ram jeu. V'ad geddyn troggit ayns Nalpin bunnys gagh vlein as çheet gys shoh. Agh lheie ad ooilley ersooyl. Dooar yn chooid share jeh ny skipperyn baase tra v'ad aeg. Ram jeu. Foddym smooinaghtyn er, foddee, hoght jeu er n'gheddyn baase. Cha row fer jeu erskyn three feed bleeaney d'eash. V'ad ooilley er n'gheddyn baase, as va ooilley ny baatyn eeastee creckit. Ooilley ersooyl. Ta kuse jeu foast goll gys y eeastagh ass Purt ny h-Inshey, cha nel monney ayns Doolish. Ta kuse jeu ayns Rhumsaa. Ta'n flod ersooyl veih Purt le Moirrey ec y traa t'ayn. Dy jarroo.","Oh, there were. They're almost all gone now. There were lots of them. They were being built in Scotland almost every year and coming here. But they all melted away. Most of the skippers died when they were young. Many of them. I can think of, maybe, eight of them who have died. Not one of them was over sixty years old. They had all died, and all the fishing boats were sold. All gone. A few of them still go fishing out of Peel, not many in Douglas. There are a few in Ramsey. The fleet is gone from Port St. Mary at the moment. Indeed."
DQ_03.wav,,As ec yn traa shen va foast ram shappyn ayns Purt le Moirrey as yn lhied.,And at that time there were still lots of shops in Port St. Mary and the like.
DQ_03.wav,,"Oh, dy jarroo. Oddagh shiu kionnaghey red erbee ayns Purt le Moirrey ec yn traa shen. Un oie va mee my hoie ayns shoh as va mee screeu sheese ooilley ny shappyn va ayn, goaill toshiaght veih Yn Ablet gys yn shooylaghyn ayns shen, as va dossanyn jeu, creck dy chooilley red. Va foddee mysh kiare jeu creck feill, as adsyn va creck arran, va kuse jeu ayn, as creck lossreeyn. Va turneyr ayn, as va- quoi elley v'ayn? Dooinney creck braagyn. Ooilley stoo myr shen. Cha nel ad ayn nish.","Oh, indeed. You could buy anything in Port St. Mary at that time. One night I was sitting here and I wrote down all the shops that were there, starting from The Albert to the promenade there, and there were dozens of them, selling everything. There were probably about four selling meat, and those selling bread, and a few that sold vegetables. There was an attorney, and—who else was there? A man selling shoes. All things like that. They're not there now."
DQ_03.wav,,Ooilley ersooyl bunnys.,Almost all gone.
DQ_03.wav,,"As co-op nish, as yn shop to creck pabyryn.","And there's a co-op now, and the shop that sells papers."
DQ_03.wav,,As shen eh. Bunnys eh. S'bastagh shen. As cha nel agh un thie lhonney ayn nish. Yn Ablet hene.,"And that's it. Almost it. It's a shame, that. And there's only one pub now. The Albert itself."
DQ_03.wav,,"Bleeantyn er dy henney va mysh shiaght jeu ayn. The Perwick, Yn Ablet, The Point, The Bay, The Ballaqueeney, The Carrick, and The Station. Un faagit.","Years ago there were about seven of them. The Perwick, The Albert, The Point, The Bay, The Ballaqueeney, The Carrick, and The Station. One left."
DQ_03.wav,,As ram skibbyltee boghtey çheet dys yn phurt son y traaie as yn lhied.,And lots of tourists coming to the port for the beach and things.
DQ_03.wav,,Dy jarroo. Va shen yn aght ooilley mygeayrt y voayl.,Indeed. That was how it was all around the place.
DQ_03.wav,,Gyn dooyt erbee.,No doubt.
DQ_04.wav,,Mie lhiat goll magh shooyl monney er chor erbee?,Do you like going out walking at all?
DQ_04.wav,,"Oh, dy jarroo. Jesarn, 'syn oie my vees fastyr braew ayn, myr t'eh ayn ec y traa t'ayn, ta mee shooyl ooilley mygeayrt yn jiass ansherbee.","Oh, Indeed. Saturday, at night if it's a fine evening, as it is at the moment, I walk all around the south anyway."
DQ_04.wav,,As fastyr Jesarn as fastyr Jedoonee shooyl mygeayrt my vees yn emshir kiart. S'mie lhiam's jannoo shen.,And Saturday afternoon and Sunday afternoon walking about if the weather is right. I like doing that.
DQ_04.wav,,C'raad s'mie lhiat goll?,Where do you like to go?
DQ_04.wav,,"Well, Perwick. S'mie lhiam's Glen Chass as Perwick.","Well, Perwick. I like Glen Chass as Perwick."
DQ_04.wav,,"Ta Glen Chass ny boayl yindyssagh, nagh vel?","Glen Chass is a wonderful place, isn't it?"
DQ_04.wav,,"Oh, dy jarroo. T'eh dy jarroo.","Oh, Indeed. It is Indeed."
DQ_04.wav,,"Dy kinjagh Ã§heh ayns shen, eer 'sy geurey. My vees eh feayr ayns boayl erbee elley, ayns Glen Chass t'eh Ã§heh, nagh vel?","Always hot there, even in the winter. If it's cold everywhere else, in Glen Chass it's hot, isn't it?"
DQ_04.wav,,Ta chass ayn eer boayl erbee elley t'eh feayr as geayagh.,It's warm even when everywhere else is cold and windy.
DQ_04.wav,,Agh ayns Glen Chass t'eh kune as Ã§heh.,But in Glen Chass it's calm and hot.
DQ_04.wav,,"Agh er my hon's, son boayl dy chummal ayn, ta'n raad ro chionn, ro veg.","But for me, for a place to live, the road is too tight, too small."
DQ_04.wav,,"Ta mee toiggal. Oh aye, gyn dooyt erbee. Ta mee toiggal shen.","I understand. Oh aye, no doubt at all. I understand that."
DQ_04.wav,,As vel oo foast freayll calmaneyn as yn lhied?,And do you still keep pigeons and such?
DQ_04.wav,,"Oh, dy jarroo. Well, ta my ven jannoo yn obbyr shen.","Oh, Indeed. Well, my wife does that work."
DQ_04.wav,,"Oh, vel ee?","Oh, does she?"
DQ_04.wav,,Ta kuse jeu calmaneyn baney ayns shen. Ta mee er troggal thie daue ayns y gharey.,There are a few white doves there. I've built a house for them in the garden.
DQ_04.wav,,Ta shin lhiggey yn raad dauseyn dagh laa agh t'ad Ã§heet erash.,We let them go every day and they come back.
DQ_04.wav,,T'ad cliaghtit rish nyn dhie nish as t'ad ooilley Ã§heet erash geddyn nyn bee.,They are used to their house now and they all come back to get their food.
DQ_04.wav,,"R'ou rieau ratchal adsyn? R'ou rieau ratchal ny calmaneyn, t'ou toiggal?","Did you ever race them? Did you ever race the pigeons, you know?"
DQ_04.wav,,"Cha nel adsyn yn sorch. Yn sorch ta ain, ta calmaneyn baney t'ain.","They aren't the sort. The sort we have, they're white doves."
DQ_04.wav,,Cha nel adsyn son ratchal. T'ad ro litcheragh.,They don't race. They're too lazy.
DQ_04.wav,,"Kys ren oo goaill toshiaght freayll ny calmaneyn, ghooinney?","How did you start keeping the pigeons, man?"
DQ_04.wav,,"Well, hooar shin three piyr jeu veih eirinagh un keayrt.","Well, we got three pairs from a farmer one time."
DQ_04.wav,,"S'mie lesh my ven adsyn agh cha nel mee- well, t'ad kiart dy liooar.","My wife likes them but I'm now â€“ well, they're alright."
DQ_04.wav,,S'mie lesh my ven adsyn. Ta ish goit er ny calmaneyn. Agh t'ad jannoo dy mie.,My wife likes them. She's taken with pigeons. But they are doing well.
DQ_04.wav,,"Ta mysh, foddee, daeed jeu.","There are, probably, forty of them."
DQ_04.wav,,Daeed jeu?,Forty of them?
DQ_04.wav,,"Ta fer gorrym ny ghaa er geddyn stiagh, er lhiam's, er yn oyr cha nel ad ooilley bane.","A black fella or two has got in, I think, because they're not all white."
DQ_04.wav,,Cha nel ad ooilley bane nish?,They're not all white now?
DQ_04.wav,,"Ta dooinney ass Africa er geddyn stiagh ayns yn thie, er lhiam.","A fella from Africa has got into the house, I think."
DQ_04.wav,,Ta shen mie dy liooar.,That's not bad.
DQ_04.wav,,"Kanys ta reddyn mayrt's? Lesh y ghaelg, oo hene? T'ou jannoo dy mie, ta mee er chlashtyn. Gynsaghey yn Ghaelg, as roie mygeayrt.","How are things with you? With the Manx, yourself? You're doing well, I've heard. Teaching Manx, and running about."
DQ_04.wav,,"Well, roie mygeayrt, gyn dooyt erbee. Goll voish boayl dys boayl.","Well, running about, no doubt. Going from place to place."
DQ_04.wav,,But ta reddyn goll dy mie kyndagh rish yn chengey ec y traa t'ayn.,But things are going well with the language at the moment.
DQ_04.wav,,T'eh jannoo foays da my chree clashtyn oo hene gra dy vel ny paitchyn loayrt Gaelg nish.,I'm happy to hear you say that the kids are speaking Manx now.
DQ_04.wav,,Ta shen red yindyssagh.,That's a wonderful thing.
DQ_04.wav,,Kuse jeu loayrtee feer vie gyn dooyt erbee. Va shin ec y Vunscoill mee er dy henney as v'eh yindyssagh just loayrt rish ny paitchyn ayns Gaelg.,"Some of them very good speakers, without doubt. We were at the Bunscoill a month ago and it was wonderful just talking to the kids in Manx."
DQ_04.wav,,"As v'eh feer vie just clashtyn yn Gaelg goll er loayrt, as dy vel ram sleih ayn geearree nyn baitchyn goll dys y Vunscoill as y lhied.","And it's great just hearing Manx being spoken, and that lots of people want their kids to the Bunscoill and such."
DQ_04.wav,,So ta reddyn goll dy mie.,So things are going well.
DQ_04.wav,,Feer vie.,Very good.
DP_01.wav,,"Feer vie. Well laa braew grianagh t'ayn jiu, ghooinney.","Very good. Well it's a fine sunny day today, man."
DP_01.wav,,"Oh, nagh vel eh dy jarroo?","Oh, isn't it just?"
DP_01.wav,,Vel oo er ve gobbraghey ayns y gharey?,Have you been working in the garden?
DP_01.wav,,"Ta mee er ve gobbraghey feiy yn laa ayns y gharey, ghooinney, soie ooilley sorÃ§h dy reddyn.","I've been working all day in the garden, man, planting all sorts of things."
DP_01.wav,,As s'treisht lhiam dy bee yn emshyr ayn son shiaghtin ny ghaa ansherbee.,And I hope this weather will be in for a week or two anyway.
DP_01.wav,,"Well cha row eh cho mie jea. Hie mee dys Doolish jea, as ayns Doolish she laa braew grianagh v'ayn, t'ou toiggal, but tra haink mee erash dys Purt le Moirrey, myr sampleyr, va ram kay ayn.","Well it wasn't so good yesterday. I went to Douglas yesterday, and in Douglas it was a fine sunny day, you know, but when I came back to Port St. Mary, say, there was a lot of fog."
DP_01.wav,,"Kay, aye. Va kay agglagh ayn. V'eh ayn bunnys ooilley yn laa, ghooinney.","Fog, aye. There was terrible fog. It was in almost all day, man."
DP_01.wav,,S'bastagh shen.,"Shame, that."
DP_01.wav,,S'cummey mychione shen. Ta dy chooilley red gaase dy mie mannagh vel rio ayn.,It doesn't matter about that. Everything grows well if there's no frost.
DP_01.wav,,"T'eh jannoo dunverys da ooilley ny lossereeyn ayms. Agh booise da Jee, t'ad gaase.","It murders all my vegetables. But, thank God, they're growing."
DP_01.wav,,"Cha nel mee feer- well, cha nel garey ayms, t'ou toiggal.","I'm not very good- well, I don't have a garden, you know."
DP_01.wav,,Nagh vel?,You don't?
DP_01.wav,,"Cha nel, just patio ayms. Ta blaa ny ghaa ayn but cha nel mee feer vie son gobbraghey ayns y gharey. S'bastagh shen.","No, I just have a patio. There are a couple of flowers but I'm not very good at working in the garden. Shame."
DP_01.wav,,As quoi ta soie ny blaaghyn? Uss? Ny dty ven?,And who plants the flowers? You? Or your wife?
DP_01.wav,,Shen eh. T'ee feer vie.,That's it. She's very good.
DP_01.wav,,"Aye, shen yn aght, ghooinney.","Aye, that's the way, man."
DP_01.wav,,"Aye, shen yn aght.","Aye, that's the way."
DP_01.wav,,"Cha nel mee lowit jannoo shen, t'ou toiggal.","I'm not allowed to do it, you know."
DP_01.wav,,"Oh, nagh vel?","Oh, are you not?"
DP_01.wav,,Foddee nagh vel eh feeu mish jannoo shen.,It's probably not worth me doing it.
DP_01.wav,,Foddym toiggal shen.,I can understand that.
DP_01.wav,,"Ansherbee, ghooinney, just insh d'ou beggan mychione c'raad v'ou ruggit as troggit.","Anyway, man, just tell me a little bit about where you were born and raised."
DP_01.wav,,"Well, va mee ruggit as troggit ayns Doolish, as hie mee gys scoill aynshen neesht, as tra daag mee scoill ghow mee toshiaght gobbraghey da my ayr.","Well I was born and raised in Douglas, and I went to school there too, and when I left school I began working for my Father."
DP_01.wav,,"As she butÃ§hoor v'eh, as va shapp echey ayns Straid Christeen, as va mee gobbraghey aynshen foddee blein, blein dy lieh, as cha dod mee soie, t'ou toiggal.","And he was a butcher, and he had a shop in Christian Street, and I worked there perhaps a year, a year and a half, and I couldn't settle, you know."
DP_01.wav,,V'eh orryms goll ersooyl gys Sostyn ny turryssagh mygeayrt yn theihll.,I had to go to England or travel round the world.
DP_01.wav,,"As va mee smooinaghtyn d'ou hene laa dy row, 'Cre mychione goll gys yn armee?'","And I thought to myself one day, 'What about going into the army?'"
DP_01.wav,,"As ayns ny laghyn shen va shapp ayn ayns Raad Buck bentyn rish yn armee, as va sarjant ayn, as va enney mie aym er.","And in those days there was a shop on Buck's road to do with the army, and there was a sergeant there, and I knew him well."
DP_01.wav,,"As hug mee shilley er as vrie mee jeh mychione goll ersooyl gys yn armee, as dooyrt eh, 'Cre'n eash t'ou?'","And I went to see him and I asked him about going away to the army, and he said, 'How old are you?'"
DP_01.wav,,"As dooyrt mee, 'Well, ta mee just shiaght-bleeaney-jeig dy eash.'","And I said, 'Well I'm just seventeen years old.'"
DP_01.wav,,"As dooyrt eh, 'Oh, cha nel kied eu goll derrey t'ou hoght bleeaney jeig dy eash.'","And he said, 'Oh, you're not allowed to go until you're eighteen years old.'"
DP_01.wav,,"As eisht v'eh jeeaghyn orrym as dooyrt eh, 'T'ou jeeaghyn mooar dy liooar.' dooyrt eh.","And then he looked at me and he said, 'You look big enough.' he said."
DP_01.wav,,Lhig dooin cur hoght bleeaney jeig sheese er dty hon.','Let's put eighteen years old down for you.'
DP_01.wav,,"As ansherbee, ren eh shen, as er yn nah hiaghtin hie mee gys Lerphoyl, as va shen dy lhig yn fer lhee cur shilley orrym, t'ou toiggal.","And anyway, he did that, and the next week I went to Liverpool, and that was to let the doctor see me, you know."
DP_01.wav,,"As ren en shen, as dooyrt eh, 'Oh, t'ou kiart dy liooar.'","And he did, and he said, 'You're right enough.'"
DP_01.wav,,As haink mee erash gys yn Ellan as dinsh mee da my ayr as my voir as cha row ad feer arryltagh.,"And I came back to the Island and I told my father and my mother, and they weren't very willing."
DP_01.wav,,Cha row ad coontey monney jeh mish goll ersooyl er yn oyr- cha row mee er ve tessin y dub roish shen.,They didn't think much of me going away because- I hadn't been over the sea before that.
DP_01.wav,,"As ansherbee, va shen just roish yn Ollick nuy cheead-jeig as tree-feed.","And anyway, that was just before Christmas nineteen sixty."
DP_01.wav,,"As vrie my ayr jee'm, 'B'vie lhiam uss gobbraghey son yn Ollick er yn oyr beemayd tarroogh agglagh.'","And my father asked me 'I would like you to work for Christmas because we'll be terribly busy,'"
DP_01.wav,,"As dooyrt mee, 'Shen kiart dy liooar'.","And I said, 'That's right enough.'"
DP_01.wav,,"As hie mee ersooyl gys Sostyn, well gys Lerphoyl, er y trass laa jeh'n vlein noa, as ghow mee skillin y venrein, ghooinney.","And I went away to England, well to Liverpool, on the third day of the new year, and I took the Queen's shilling, man."
DP_01.wav,,"As eisht va mee currit da Aldershot, as va mee aynshen gynsaghey my keirdys son coagyrys as butchoorys.","And then I was sent to Aldershot, and I was there learning my trade for cookery and butchery."
DP_01.wav,,"As eisht, tra va mee ec yn jerrey, va mee er my choyrt Libya, she, as va mee aynshen son blein.","And then, when I was finished, I was sent to Libya, yes, and I was there for a year."
DP_01.wav,,Ec y toshiaght va mee ayns Bengazi as eisht- cha row mee coontey monney jeh Bengazi.,"To begin with I was in Bengazi, and then- I didn't think much of Bengazi."
DP_01.wav,,"As vrie mee jeh'n capthan ain, vrie mee jeh dy goll gys Tripoli er yn oyr va paart jeh'n rejiment ain soit ayns Tripoli.","And I asked our captain, I asked him to go to Tripoli because part of our regiment was stationed in Tripoli."
DP_01.wav,,"As hie mee gys shen, as va shin aynshen derrey- va sorch dy coup ayn.","And I went there, and we were there until- there was a sort of coup."
DP_01.wav,,"Oh, row?",Was there?
DP_01.wav,,"She. Va ree Idris ersooyl cur shilley er nane jeh ny reeghyn, v'eh eer Morocco ny Algiers cha nel mee shickyr nish.","Yes. King Idris was away visiting one of the kings, it was the king of Morocco or Algiers, I'm not sure now."
DP_01.wav,,"As aynsherbee tra va eshyn ersooyl va sorÃ§h dy boirey ayns yn armee, as va mee currit dooin dy gheddyn magh ass yn Ã§heer.","And anyway, when he was away there was a sort of problem in the army, and we were given a month to leave the country."
DP_01.wav,,"As hie yn rejiment ayms erash dys Sostyn, agh va shinyn va cummal ayns Tripoli, va shin currit da Cyprus.","And our regiment went back to England, but we who were living in Tripoli, we were sent to Cyprus."
DP_01.wav,,Mie dy liooar.,Well enough.
DP_01.wav,,"She. As va mee ayns Cyprus son blein dy lieh ayns yn- kys t'ou gra yn United Nations? Ny Ashoonyn Unanessit, shen eh.","Yes. And I was in Cyprus for a year and a half in the- how do you say the United Nations? Ny Ashoonyn Unanessit, that's it."
