Audio_ID,Speaker,Manx,English
Disk 2 Track 3,H. Boyde,‘Nee “Cleator Brothers” lhieggey shiu as cha jean ad cheet,Cleator Brothers will drop you (fall you) and they will not come
Disk 2 Track 3,H. Boyde,"dy troggal shiu edyr’, yes, shen yn red ren eh gra, yes that is about the","to lift you at all’, yes, that is the thing he did say, yes, that is about the"
Disk 2 Track 3,H. Boyde,"man he found on the road one Sunday drunk, yes, v'eh scooyrit.",he was drunk.
Disk 2 Track 3,M. Braide,Vel shiu gennaghtyn gaccrys nish?,Are you feeling hungry now?
Disk 2 Track 3,H. Boyde,"Aw, cha nel monney edyr, va jinnair mie aym, cha row eh feer olk, v’eh ny share na v’eh jea.","Aw, not much at all, there was a good dinner at me, it was not very bad, it was better than it was yesterday."
Disk 2 Track 3,M. Braide,Shen mie.,That is good.
Disk 2 Track 3,H. Boyde,"Cha row eh monney jea, as bee, bee, bee jinnair, as bee jinnair moal,","It was not; much yesterday and it will be will be a dinner, and it will be a poor dinner,"
Disk 2 Track 3,H. Boyde,"cha bee jinnair monney mairagh, bee eh praaseyn as skeddan goll mairagh.",it will not be much of a dinner tomorrow it will be potatoes and herring going tomorrow.
Disk 2 Track 3,J. Kneen,"Dy jarroo, wooinney.","Indeed, man."
Disk 2 Track 3,H. Boyde,"Praaseyn as skeddan, aw, bee red ennagh elley goll neesht,","Potatoes and herring, aw, there will be something else going too,"
Disk 2 Track 3,H. Boyde,"marish ny praaseyn as skeddan, yes, bee red ennagh elley goll.","with the potatoes and herring, yes, there will be something else going"
Disk 2 Track 3,M. Braide,Ta shen ooilley v’ad gee ayns ny shenn laghyn.,That is all they were eating in the old days.
Disk 2 Track 3,H. Boyde,"Ta, dy chooilley laa, yn laa mairagh.","Yes, every day, is tomorrow."
Disk 2 Track 3,J. Kneen,"Bee paart jough goll dy lickly marish, vel eh?","There will be a bit of drink (ale) going very likely with it, will there?"
Disk 2 Track 3,H. Boyde,"Aw, cha nel mee fakin jough erbee.","Aw, I am not seeing drink (ale) at all."
Disk 2 Track 3,J. Kneen,Cha nel oo?,Are you not?
Disk 2 Track 3,H. Boyde,"Ren mee geddyn boteil ny jees dy jough ec, ec, er",I did get a bottle or two of drink (ale) at at er
Disk 2 Track 3,H. Boyde,"What is ..ec y Nollick, laa y Nollick, va paart ec yn jinnair.","What is ..at the Christmas, Christmas Day, there was some at the dinner."
Disk 2 Track 3,J. Kneen,"Aw, ta shen ersooyl shaghey neesht.","Aw, that is away past too."
Disk 2 Track 3,H. Boyde,Cha row mee rieau monney..,I was not ever much..
Disk 2 Track 3,J. Kneen,Son dy giu jough?,For to drink ale?
Disk 2 Track 3,H. Boyde,"Cha row mee rieau monney son jough, yn red jiarg va mee laccal. (Rum)","I was not ever much for drink (ale), the red thing I was wanting. (Rum)"
Disk 2 Track 3,J. Kneen,"Aw, dy jarroo, drop dy feeyn jiarg.","Aw, indeed, drop of red wine."
Disk 2 Track 3,H. Boyde,Ta ram red jiarg giuit ec mish.,There is lots of red stuff drunk at me. (rum)
Disk 2 Track 3,J. Kneen,"Dy jarroo, wooinney.","Indeed, man."
Disk 2 Track 3,H. Boyde,Ayns Skyll Mael.,In Kirk Michael.
Disk 2 Track 3,J. Kneen,Skyll Mael.,Kirk Michael.
Disk 2 Track 3,H. Boyde,Va mee goll heose bunnys dy chooilley oie dys Skyll Mael,I was going up nearly every night to Kirk Michael
Disk 2 Track 3,H. Boyde,"dy geddyn paart dy red jiarg, as ushtey as shugyr ayn.",to get some of the red stuff (rum) and water and sugar in it.
Disk 2 Track 3,M. Braide,"Va shen rum, va? - as c’red v’ou geeck son shen?","That was rum, was it? - and what were you paying for that?"
Disk 2 Track 3,H. Boyde,"She, shen rum, she. Aw, cha row mee geeck monney yn traa shen, cha row eh, cha row ad.","Yes, that’s rum, yes. Aw, I was not paying much, that time, it was not, they were not.."
Disk 2 Track 3,J. Kneen,"Tree pingyn son gless, tree pingyn son gless.","Three pennies for a glass, three pennies for a glass."
Disk 2 Track 3,H. Boyde,Tree pingyn.,Three pennies.
Disk 2 Track 3,J. Kneen,As va’n stoo jiarg daa phing as lhieng son gless.,And rum was two pence and a halfpenny for a glass.
Disk 2 Track 3,H. Boyde,Va shen yn red v’eh.,That is what it was.
Disk 2 Track 3,J. Kneen,"As va’n feeyn bane t’ad gra, va shen tree pingyn.","And the white wine (whisky) they were saying, that was three pennies."
Disk 2 Track 3,H. Boyde,"She tree pingyn, aw, cha nel, nee eh goll (goaill) ram argid","It is (yes), three pennies, aw, it is not, it will take lots of money"
Disk 2 Track 3,H. Boyde,"dy beagh sleih goll dy geddyn eh nish, nee eh goaill ram argid nish.","if people would go to get it now, it will take lots of money now."
Disk 2 Track 3,J. Kneen,"Aw, te bunnys punt as jeig son dy geddyn un boteil jeh.","Aw, it is nearly a pound and ten (shillings) to get one bottle of it."
Disk 2 Track 3,H. Boyde,"Yn traa ta fer ta gobbragh nish, cha nel, cha nel eh son goll ayns yn thieyn oast monney.","The time the man that is working now, is not he is not going the public houses much."
Disk 2 Track 3,J. Kneen,"Cha nel, cha nel.","No (is not), no (is not)."
Disk 2 Track 3,H. Boyde,T'eh goaill rour argid.,It is taking too much money.
Disk 2 Track 3,H. Boyde,"Aw, ta, t’eh goaill ram argid nish.","Aw, aye, it is taking lots of money now."
Disk 2 Track 3,H. Boyde,"T’eh goaill ram argid nish, shen eh, shen yn red t’eh.","It takes lots of money now, that is it, that is the thing it is."
Disk 2 Track 3,J. Kneen,"Aw, bee shin foast goll jeeaghyn son ben y pheesh, nane jeh’n laghyn.","Aw, we will yet go looking for a woman each, one of these days."
Disk 2 Track 3,H. Boyde,"Aw, cha nel, ta shin feer shenn nish ta mee smooinaghtyn dy goll jeeaghyn son ben,","Aw, no, we are very old now I am thinking to go looking for a woman,"
Disk 2 Track 3,H. Boyde,ta mish er cur ad ass my kione nish.,I have put them out of my head now.
Disk 2 Track 3,J. Kneen,"Aw, nee shen cheet ayns dty kione reesht, my ta, tra t’ou fakin nane bwaagh.","Aw, it will come (return) in your head again, though, when you are seeing a pretty one."
Disk 2 Track 3,H. Boyde,... jinnair... Yes.,... dinner...
Disk 2 Track 3,J. Kneen,Nee oo fakin nane bwaagh. Nee eh cheet back my-ry-kione...,You will see a pretty one. It will come back about it...
Disk 2 Track 3,H. Boyde,Va ‘neen aegey ennagh ren mee meeteil...’ neen aegey ayns yn bayr laa ennagh as ren ee cheet dy pleateil dys mish.,[There] was a young girl I did meet... [a] young girl in the road some day and she did come to talk to me.
Disk 2 Track 3,H. Boyde,"Aw, ren mee gra ‘gow royd ersooyl, gow royd ersooyl.’","Aw, I did say ‘go away, go away.’"
Disk 2 Track 3,H. Boyde,"Cha nel mee laccal…cha nel mee laccal veg jeh shiuish’, ren mee gra.","I am not wanting….I am not wanting anything off you’, I did say."
Disk 2 Track 4,J. Kneen,"Shen eh, well va mee keayrt - va mee baghey ayns giat yn lheeannee","That is it, well, I was once - I was living in gate? of the meadow,"
Disk 2 Track 4,J. Kneen,"as va mee er fakin ny ferrishyn goll mygeayrt, cloie ayns eh, wooinney, ram jeu,","and I have seen the fairies going about, playing in it - man, lots of them,"
Disk 2 Track 4,J. Kneen,"va’n fer mooar gollrish mwaagh cha row, cleayshyn liauyr dy liooar da, as","the big one was like a hare there was not ears big enough for him, and"
Disk 2 Track 4,J. Kneen,"feallagh beg roie mygeayrt, cloie as lheim ayns yn aer, as v’ad,","little people (ones) running about playing and leaping in the air, and they were,"
Disk 2 Track 4,J. Kneen,va mee jannoo “chahoo” as v’ad ooilley roie ersooyl as cha row mee,I was making a noise and they were all running away and I was not
Disk 2 Track 4,J. Kneen,"fakin veg jeu, v’ad ooilley ersooyl voym, shen ooilley bunnys.","seeing nothing of them, they were all away from me, that is all almost."
Disk 2 Track 4,J. Kneen,Shen ooilley t’aym gra mygeayrt my ferrishyn,"That is all that is at me, saying about the fairies."
Disk 2 Track 4,J. W. Radcliffe,Kys v’ad coamrit? row jaggadyn orroo?,How were they dressed? were coats on them?
Disk 2 Track 4,J. Kneen,"Cha row, cha row, va clooie er.","Was not, was not, there were feathers on them."
Disk 2 Track 4,J. W. Radcliffe,Row shoh ayns yn oie?,Was this in the night?
Disk 2 Track 4,J. Kneen,C’red?,What?
Disk 2 Track 4,J. W. Radcliffe,Ayns yn oie?,In the night?
Disk 2 Track 4,J. Kneen,"Ayns yn oie - aw, well, tra va’n grian goll sheese.","In the night - aw, well, when the sun was going down."
Disk 2 Track 4,H. Boyde,When the sun was going down.,
Disk 2 Track 4,M. Braide,Vel shiuish er n’akin ny ferrishyn?,Have you seen the fairies?
Disk 2 Track 4,H. Boyde,"Aw, cha ren mee rieau fakin nane, ren mee clashtyn sleih pleateil mygeayrt ad,","Aw, I did not ever see one, I did hear people talking about them,"
Disk 2 Track 4,H. Boyde,cha ren mee rieau fakin nane edyr.,I did not ever see one either.
Disk 2 Track 4,J. Kneen,"Aw, ren mish fakin ad, my ta, t’ad ayns y lheeannee shoh, ram jeu.","Aw, I did see them though, they are in the meadow here, lots of them."
Disk 2 Track 4,H. Boyde,Cha ren mee rieau shooyl mooie anmagh ec yn oie.,I did not ever walk out late at the night.
Disk 2 Track 4,J. Kneen,"Aw, dy jarroo dy jarroo, v’ou dy chooilley traa goll stiagh ayns dty hie","Aw, indeed indeed, you were every time going in into your house"
Disk 2 Track 4,J. Kneen,"as soie ec yn aile, ec yn aile, shen v’ou jannoo.","and sitting at the fire, at the fire, that is what you were doing."
Disk 2 Track 4,J. Kneen,Cha row oo rieau goll geiyrt er ben.,You were not ever going following (chasing) on a woman.
Disk 2 Track 4,H. Boyde,"Cha row mish rieau goll mooie monney ec yn oie va mee my hoie ayns yn thie, my hoie ayns yn thie.","I was not ever going out much at the night, I was sitting in the house, sitting in the house."
Disk 2 Track 4,J. Kneen,Cha row oo rieau fakin ferrishyn erbee eisht.,You were not ever seeing fairies at all then.
Disk 2 Track 4,H. Boyde,"Aw, cha ren, clashtyn sleih pleateil mygeayrt ad.","Aw, did not, hearing people talk about them."
Disk 2 Track 4,J. Kneen,"Aw, ta shen yn red elley, my ta, cha row oo fakin eh.","Aw, that is another thing, though, you were not seeing it."
Disk 2 Track 4,H. Boyde,Va daa mraane woish Ballalaagh as v’ad cheet seose gys y thie,There was two women from Ballaugh and they were coming up to the house
Disk 2 Track 4,H. Boyde,"as, as er v’ad hoie ooilley yn oie bunnys,","and, and er they were sitting all the night nearly,"
Disk 2 Track 4,H. Boyde,"pleateil mygeayrt ny ferrishyn as scaadooyn, ren shiu rieau clashtyn jeh scaadooyn? ghosts.","talking about the fairies and black shadows (ghosts), did you ever hear of black shadows? ghosts."
Disk 2 Track 4,H. Boyde,"Scaadooyn, ren oo rieau clashtyn jeh scaadooyn “Ghoulagh”,","Black shadows, did you ever hear of black ghosts! black ghosts,"
Disk 2 Track 4,J. Kneen,Scaayn doo?,Black ghosts?
Disk 2 Track 4,J. Kneen,"Scaadooyn Ghoulagh, ‘Live ghosts’ scaadooyn t’ad gra dy vel feallagh shen shooyl mygeayrt.","Devilish ghosts, black ghosts they are saying that those people (were) walking about."
Disk 2 Track 4,J. Kneen,"She, c’red t’ou coontey jeh shen?","Yes, what are you thinking of that?"
Disk 2 Track 4,C. C. Craine,"Aw, cha nel mish er nakin ad edyr.","Aw, I have not seen them at all."
Disk 2 Track 4,H. Boyde,Shen yn ennym t’ad gra son feallagh shen scaadooyn “Ghoulagh”.,That is the name they are saying for those people. “Devilish” black shadows.
Disk 2 Track 4,H. Boyde,Cha ren shiu rieau clashtyn shen?,Did you not ever hear that?
Disk 2 Track 4,C. C. Craine,"Er lhiam dy row shiuish ginsh dou roie my-ry-chione, as cre mysh yn tarroo ushtey nish,","I think that you have told to me before about it, and what about the water bull? now,"
Disk 2 Track 4,C. C. Craine,vel oo rieau er n'akin tarroo ushtey?,have you ever seen the water bull?
Disk 2 Track 4,J. Kneen,"Aw, cha ren mee rieau fakin y tarroo ushtey edyr.","Aw, I did not ever see the water bull at all."
Disk 2 Track 4,H. Boyde,"Cha ren mee rieau fakin eh noadyr, ren mee er clashtyn mygeayrt.","I did not ever see it either, I did hear about it."
Disk 2 Track 4,J. Kneen,"Ta mee er fakin ny ferrishyn my ta, dy row shiu baghey magh ayns ny curraghyn shoh,","I have seen the fairies though, if you were living out in the curraghs here,"
Disk 2 Track 4,J. Kneen,"ayns ny curraghyn, as tra ta’n grian goll sheese, t’ad ooilley goll thie as soie ayns y thie.","in the curraghs, and when the sun was going down, they are all going home and sitting in the house."
Disk 2 Track 4,H. Boyde,"Row edd jiarg er, er ny ferrishyn?","Was their red hats on, on the fairies?"
Disk 2 Track 4,J. Kneen,"Cha row edd jiarg erbee orroo, va clooie er ad.","There was not red hats at all on them, there was feathers on them."
Disk 2 Track 4,H. Boyde,"Clooie, cha row edd erbee ec ny ferrishyn.","Feathers, there was no hats at all at the fairies."
Disk 2 Track 4,J. Kneen,Cha row.,Was not.
Disk 2 Track 4,H. Boyde,"Aw, cha ren mee rieau fakin ad.","Aw, I did not ever see them."
Disk 2 Track 4,J. Kneen,Dy jarroo wooinney.,Indeed man.
Disk 2 Track 5,H. Boyde,"Sleih pleateil mygeayrt as cha ren mee rieau fakin yn boayl dys fastyr shoh, shen yn...","People talking about them and, I did not ever see the place till this evening, that is the..."
Disk 2 Track 5,J. Kneen,Vel eh fo raad?,Is it under way?
Disk 2 Track 5,H. Boyde,Va mee clashtyn sleih pleateil mygeayrt -,I was hearing people talking about
Disk 2 Track 5,Interviewer,T’eh fo raad nish.,It is under way now.
Disk 2 Track 5,J. Kneen,"Aw, vel eh, well wooinney, va mish baghey heese ayns y Glion Vooar, ec y droghad, as va, va’n shenn sleih gra","Aw, is it, well man, I was living down in the Great Glen, at the bridge, and, it was, the old people were saying"
Disk 2 Track 5,J. Kneen,"dys yn thalloo heese woish shen, v’ad gra,... da as nish t’ad gra, cha nel veg goll ec gra agh da ny boayl shen","to the land down from there, they were saying... to it and now they are saying, there is nothing going a saying to that place"
Disk 2 Track 5,J. Kneen,"agh Glion Vooar, as va mee gaaue ec yn droghad ayns yn Glion Vooar, ren oo fakin yn keirdee?","but Great Glen, and I was smithying at the bridge in the great glen, did you see the smithy?"
Disk 2 Track 5,J. Kneen,Ren shiu goll shaghey yn keirdee?,Did you go past the smithy?
Disk 2 Track 5,H. Boyde,Cha ren.,Did not.
Disk 2 Track 5,M. Braide,"Aw, er-lhiam dy row yn keirdee ersooyl nish.","Aw, I think that the smithy is away now."
Disk 2 Track 5,J. Kneen,"Aw, bee yn thie aynshen foast.","Aw, the house will be there still."
Disk 2 Track 5,H. Boyde,"Bee yn thie aynshen foast, dy lickly cha bee eh lhieggit edyr.","The house will be there still, likely it will not be fallen at all."
Disk 2 Track 5,J. Kneen,"Aw, cha nel cha nel eh lhieggit edyr, t’eh aynshen foast, ta.","Aw, no, it is not fallen at all, it is there yet, yes."
Disk 2 Track 5,H. Boyde,Bee eh aynshen foast. Cha bee shiu roie cha bee shiu aynshen er er boayl shen,"You will (would) not before, you will not be there on - on that place"
Disk 2 Track 5,H. Boyde,cha bee oo baghey ayns yn boayl shen.,you will (would) not be living in that place.
Disk 2 Track 5,J. Kneen,Va mee baghey ayns Thie y Wyllin.,I was living in the Mill House.
Disk 2 Track 5,H. Boyde,Thie y Wyllin.,Mill House.
Disk 2 Track 5,J. Kneen,"Son va mee gobbyr yn mwyllin, va’n guilley gobbyr y wyllin.","For I was working the mill, the boys were working the mill."
Disk 2 Track 5,J. Kneen,"as v’ad, va’n guillyn gobbyr yn boayl t’ad gra ‘....’ da","and they were, the boys were working the place they were saying ‘....’ to"
Disk 2 Track 5,J. Kneen,"as eisht ren shin cheet shaghey dys yn boayl shoh, cur yn,","and then we did come past (back) to this place here, to put the"
Disk 2 Track 5,J. Kneen,"yn s’jerragh jeh’n seihll ayn dooys, vel oo toiggal shen?","ending of the life at me, do you understand that?"
Disk 2 Track 5,H. Boyde,"Aw, ta mee toiggal c’red t’ou gra, ta.","Aw, I am understanding what you are saying, yes."
Disk 2 Track 5,J. Kneen,As v’ou uss aynshen jiu?,And you were there today? (Glion Vooar) Lhen.
Disk 2 Track 5,H. Boyde,"Aw, va mee ec yn, ren mee geddyn hey ec yn boayl shen, ec yn Lhen.","Aw, I was at the, I did get tea at that place, at the Lhen."
Disk 2 Track 5,J. Kneen,"Aw, v’ou ec y Lhen jiu.","Aw, you were at the Lhen today."
Disk 2 Track 5,H. Boyde,"Va, yn fastyr shoh.","Was, this afternoon."
Disk 2 Track 5,J. Kneen,As cha row oo rieau aynshen roie?,And you were not ever there before?
Disk 2 Track 5,H. Boyde,Cha row mee rieau ayns shen roie. Shen yn chied traa va mee aynshen.,I was not ever there before. That [is] the first time I was there
Disk 2 Track 5,H. Boyde,"Va mee clashtyn jeh, va mee clashtyn sleih pleateil mygeayrt yn boayl shen, as cha ren mee rieau fakin eh, aw, t’eh boayl mie.","I was hearing of it, I was hearing people talking about that place, and I did not ever see it, aw, it is a good place."
Disk 2 Track 5,J. Kneen,Boayl bwaagh.,A pretty place.
Disk 2 Track 5,H. Boyde,"Aw, t’eh boayl mie dy baghey ayn.","Aw, it is a good place to live in."
Disk 2 Track 5,J. Kneen,Ta.,It is.
Disk 2 Track 5,H. Boyde,Ta.,It is.
Disk 2 Track 5,J. Kneen,"Ta, aw, ta mee er fakin ad, cliaghtit dy goll magh dy eeastagh woish eh.","It is, aw, I have seen them, accustomed to go out to fish from it."
Disk 2 Track 5,H. Boyde,"Aw, cha row mee rieau ec yn eeastagh.","Aw, I was not ever at the fishing."
Disk 2 Track 5,J. Kneen,Cha row oo?,You were not?
Disk 2 Track 5,H. Boyde,Va mee nane ny jees oie ec yn eeastagh as va mee ching agglagh.,I was one or two nights at the fishing and I was sick awful.
Disk 2 Track 5,J. Kneen,"Aw, dy jarroo wooinney.","Aw, indeed man."
Disk 2 Track 5,H. Boyde,"Aw, yn chied oie va mee mooie, cha row mee ching edyr, as yn oie","Aw, the first night I was out, I was not sick at all, and the"
